,Invoicedate,Distributor,GroupId,Type,Provincename,MatNo,Material Name,New_Volume(L),Points,Month
7684,2023-08-04,A,ERW_AMBP2020110060,Retails,Bangkok,145570,MOBIL SUPER FRICTION FIGHTER 10W-40 4x4+1L/CAR,6720,2,8
7685,2023-07-24,A,ERW_AMBP2020110060,Retails,Bangkok,145828,MOBIL SUPER ALL-IN-ONE PROTECTION 5W-40 4x4+1L/CAR,5060,4,7
7686,2023-11-13,A,ERW_AMBP2020110060,Retails,Bangkok,145828,MOBIL SUPER ALL-IN-ONE PROTECTION 5W-40 4x4+1L/CAR,2180,4,11
7687,2023-07-17,A,ERW_AMBP2020110060,Retails,Bangkok,145828,MOBIL SUPER ALL-IN-ONE PROTECTION 5W-40 4x4+1L/CAR,3300,4,7
7688,2023-07-17,A,ERW_AMBP2020110060,Retails,Bangkok,145826,MOBIL SUPER ALL-IN-ONE PROTECTION 5W-30 4x4+1L/CAR,1320,4,7
7689,2023-10-27,A,ERW_AMBP2020110060,Retails,Bangkok,145828,MOBIL SUPER ALL-IN-ONE PROTECTION 5W-40 4x4+1L/CAR,9760,4,10
7690,2023-06-20,A,ERW_AMBP2020110060,Retails,Bangkok,145570,MOBIL SUPER FRICTION FIGHTER 10W-40 4x4+1L/CAR,4240,2,6
7691,2023-12-23,A,ERW_AMBP2020110060,Retails,Bangkok,145828,MOBIL SUPER ALL-IN-ONE PROTECTION 5W-40 4x4+1L/CAR,8160,4,12
7692,2023-01-10,A,ERW_AMBP2020110079,Retails,Bangkok,135903,MOBIL LUBE GX 80W90 4/5,9260,1,1
7693,2023-04-27,A,ERW_AMBP2020110079,Retails,Bangkok,135162,MOBILFLUID 424 20L PAIL,7580,1,4
7694,2023-07-20,A,ERW_AMBP2020110079,Retails,Bangkok,135895,MOBIL LUBE HD 85W140 4/5,8340,1,7
7695,2023-10-09,A,ERW_AMBP2020110079,Retails,Bangkok,135903,MOBIL LUBE GX 80W90 4/5,8580,1,10
7696,2023-03-09,A,ERW_AMBP2020110097,Retails,Nonthaburi,143507,MOBIL SUPER 2000 10W40 4/4+1,4360,2,3
7697,2023-02-10,A,ERW_AMBP2020110101,Retails,Nonthaburi,143900,MOBIL ATF 220 SYN TECH 4X5L/CAR,7400,1,2
7698,2023-05-26,A,ERW_AMBP2020110124,Retails,Phra Nakhon Si Ayutthaya,145826,MOBIL SUPER ALL-IN-ONE PROTECTION 5W-30 4x4+1L/CAR,9280,4,5
7699,2023-05-23,A,ERW_AMBP2020110124,Retails,Phra Nakhon Si Ayutthaya,145828,MOBIL SUPER ALL-IN-ONE PROTECTION 5W-40 4x4+1L/CAR,1140,4,5
7700,2023-01-27,A,ERW_AMBP2020110129,Retails,Ang Thong,143507,MOBIL SUPER 2000 10W40 4/4+1,9920,2,1
7701,2023-04-20,A,ERW_AMBP2020110131,Reseller,Lop Buri,143900,MOBIL ATF 220 SYN TECH 4X5L/CAR,3120,1,4
7702,2023-12-23,A,ERW_AMBP2020110206,Reseller,Chachoengsao,145570,MOBIL SUPER FRICTION FIGHTER 10W-40 4x4+1L/CAR,7860,2,12
7703,2023-07-10,A,ERW_AMBP2020110207,Reseller,Chachoengsao,145570,MOBIL SUPER FRICTION FIGHTER 10W-40 4x4+1L/CAR,6120,2,7
7704,2023-04-25,A,ERW_AMBP2020110228,Retails,Surin,143507,MOBIL SUPER 2000 10W40 4/4+1,7260,2,4
7705,2023-05-08,A,ERW_AMBP2020110228,Retails,Surin,145888,MOBIL SUPER EVERYDAY PROTECTION 20W-50 4x4+1L/CAR,1480,1,5
7706,2023-05-08,A,ERW_AMBP2020110228,Retails,Surin,143507,MOBIL SUPER 2000 10W40 4/4+1,8040,2,5
7707,2023-10-10,A,ERW_AMBP2020110259,Retails,Udon Thani,145570,MOBIL SUPER FRICTION FIGHTER 10W-40 4x4+1L/CAR,4420,2,10
7708,2023-02-22,A,ERW_AMBP2020110259,Retails,Udon Thani,143507,MOBIL SUPER 2000 10W40 4/4+1,8600,2,2
7709,2023-07-14,A,ERW_AMBP2020110259,Retails,Udon Thani,145570,MOBIL SUPER FRICTION FIGHTER 10W-40 4x4+1L/CAR,6660,2,7
7710,2023-12-22,A,ERW_AMBP2020110259,Retails,Udon Thani,145570,MOBIL SUPER FRICTION FIGHTER 10W-40 4x4+1L/CAR,7460,2,12
7711,2023-11-24,A,ERW_AMBP2020110259,Retails,Udon Thani,145570,MOBIL SUPER FRICTION FIGHTER 10W-40 4x4+1L/CAR,6240,2,11
7712,2023-04-27,A,ERW_AMBP2020110298,Retails,Bangkok,145570,MOBIL SUPER FRICTION FIGHTER 10W-40 4x4+1L/CAR,3860,2,4
7713,2023-06-23,A,ERW_AMBP2020110298,Retails,Bangkok,145828,MOBIL SUPER ALL-IN-ONE PROTECTION 5W-40 4x4+1L/CAR,8560,4,6
7714,2023-10-17,A,ERW_AMBP2020110298,Retails,Bangkok,145828,MOBIL SUPER ALL-IN-ONE PROTECTION 5W-40 4x4+1L/CAR,5800,4,10
7715,2023-05-08,A,ERW_AMBP2020110312,Retails,Nakhon Ratchasima,135898,MOBIL LUBE HD 80W90 4/5,8380,1,5
7716,2023-02-23,A,ERW_AMBP2020110336,Retails,Nonthaburi,135895,MOBIL LUBE HD 85W140 4/5,8880,1,2
7717,2023-02-23,A,ERW_AMBP2020110336,Retails,Nonthaburi,135898,MOBIL LUBE HD 80W90 4/5,340,1,2
7718,2023-07-05,A,ERW_AMBP2020110348,Retails,Bangkok,143900,MOBIL ATF 220 SYN TECH 4X5L/CAR,3300,1,7
7719,2023-01-17,A,ERW_AMBP2020110348,Retails,Bangkok,143586,MOBIL SUPER 3000 5W-40 CTN 4X4+1L:TH,1760,4,1
7720,2023-02-27,A,ERW_AMBP2020110348,Retails,Bangkok,143900,MOBIL ATF 220 SYN TECH 4X5L/CAR,240,1,2
7721,2023-06-28,A,ERW_AMBP2020110370,Retails,Bangkok,145828,MOBIL SUPER ALL-IN-ONE PROTECTION 5W-40 4x4+1L/CAR,3300,4,6
7722,2023-11-10,A,ERW_AMBP2020110380,Retails,Bangkok,143900,MOBIL ATF 220 SYN TECH 4X5L/CAR,5780,1,11
7723,2023-12-20,A,ERW_AMBP2020110380,Retails,Bangkok,145828,MOBIL SUPER ALL-IN-ONE PROTECTION 5W-40 4x4+1L/CAR,3880,4,12
7724,2023-09-21,A,ERW_AMBP2020110380,Retails,Bangkok,145570,MOBIL SUPER FRICTION FIGHTER 10W-40 4x4+1L/CAR,3700,2,9
7725,2023-01-17,A,ERW_AMBP2020110380,Retails,Bangkok,143507,MOBIL SUPER 2000 10W40 4/4+1,4100,2,1
7726,2023-10-10,A,ERW_AMBP2020110381,Retails,Bangkok,145570,MOBIL SUPER FRICTION FIGHTER 10W-40 4x4+1L/CAR,520,2,10
7727,2023-12-14,A,ERW_AMBP2020110381,Retails,Bangkok,145570,MOBIL SUPER FRICTION FIGHTER 10W-40 4x4+1L/CAR,8140,2,12
7728,2023-06-27,A,ERW_AMBP2020110381,Retails,Bangkok,145570,MOBIL SUPER FRICTION FIGHTER 10W-40 4x4+1L/CAR,1840,2,6
7729,2023-01-27,A,ERW_AMBP2020110381,Retails,Bangkok,143507,MOBIL SUPER 2000 10W40 4/4+1,140,2,1
7730,2023-05-10,A,ERW_AMBP2020110381,Retails,Bangkok,145570,MOBIL SUPER FRICTION FIGHTER 10W-40 4x4+1L/CAR,6700,2,5
7731,2023-03-20,A,ERW_AMBP2020110397,Retails,Chanthaburi,145888,MOBIL SUPER EVERYDAY PROTECTION 20W-50 4x4+1L/CAR,2300,1,3
7732,2023-07-19,A,ERW_AMBP2020110401,Retails,Rayong,145826,MOBIL SUPER ALL-IN-ONE PROTECTION 5W-30 4x4+1L/CAR,5220,4,7
7733,2023-03-20,A,ERW_AMBP2020110409,Retails,Bangkok,143586,MOBIL SUPER 3000 5W-40 CTN 4X4+1L:TH,6600,4,3
7734,2023-05-22,A,ERW_AMBP2020110411,Retails,Bangkok,145828,MOBIL SUPER ALL-IN-ONE PROTECTION 5W-40 4x4+1L/CAR,5700,4,5
7735,2023-05-22,A,ERW_AMBP2020110411,Retails,Bangkok,145826,MOBIL SUPER ALL-IN-ONE PROTECTION 5W-30 4x4+1L/CAR,1880,4,5
7736,2023-08-15,A,ERW_AMBP2020110411,Retails,Bangkok,145828,MOBIL SUPER ALL-IN-ONE PROTECTION 5W-40 4x4+1L/CAR,7480,4,8
7737,2023-08-15,A,ERW_AMBP2020110411,Retails,Bangkok,145826,MOBIL SUPER ALL-IN-ONE PROTECTION 5W-30 4x4+1L/CAR,7120,4,8
7738,2023-02-24,A,ERW_AMBP2020110411,Retails,Bangkok,143586,MOBIL SUPER 3000 5W-40 CTN 4X4+1L:TH,6960,4,2
7739,2023-12-14,A,ERW_AMBP2020110411,Retails,Bangkok,145826,MOBIL SUPER ALL-IN-ONE PROTECTION 5W-30 4x4+1L/CAR,4260,4,12
7740,2023-12-14,A,ERW_AMBP2020110411,Retails,Bangkok,145828,MOBIL SUPER ALL-IN-ONE PROTECTION 5W-40 4x4+1L/CAR,1960,4,12
7741,2023-01-10,A,ERW_AMBP2020110412,Retails,Rayong,143507,MOBIL SUPER 2000 10W40 4/4+1,2320,2,1
7742,2023-04-21,A,ERW_AMBP2020110412,Retails,Rayong,145888,MOBIL SUPER EVERYDAY PROTECTION 20W-50 4x4+1L/CAR,6040,1,4
7743,2023-02-20,A,ERW_AMBP2020110491,Retails,Chon Buri,135898,MOBIL LUBE HD 80W90 4/5,7220,1,2
7744,2023-01-16,A,ERW_AMBP2020110605,Retails,Chaiyaphum,135898,MOBIL LUBE HD 80W90 4/5,2300,1,1
7745,2023-06-16,A,ERW_AMBP2020110737,Retails,Khon Kaen,135898,MOBIL LUBE HD 80W90 4/5,8900,1,6
7746,2023-06-16,A,ERW_AMBP2020110737,Retails,Khon Kaen,135895,MOBIL LUBE HD 85W140 4/5,5340,1,6
7747,2023-01-10,A,ERW_AMBP2020110737,Retails,Khon Kaen,135903,MOBIL LUBE GX 80W90 4/5,60,1,1
7748,2023-08-16,A,ERW_AMBP2020110755,Retails,Ubon Ratchathani,145888,MOBIL SUPER EVERYDAY PROTECTION 20W-50 4x4+1L/CAR,60,1,8
7749,2023-08-29,A,ERW_AMBP2020110755,Retails,Ubon Ratchathani,145500,MOBIL DELVAC MODERN 15W-40 S DEFENSE PAIL20L:TH,8280,2,8
7750,2023-03-07,A,ERW_AOCH2023050001,Retails,Surin,135895,MOBIL LUBE HD 85W140 4/5,820,1,3
7751,2023-03-07,A,ERW_AOCH2023050001,Retails,Surin,135898,MOBIL LUBE HD 80W90 4/5,3920,1,3
7752,2023-03-07,A,ERW_AOCH2023050001,Retails,Surin,135903,MOBIL LUBE GX 80W90 4/5,2260,1,3
7753,2023-01-20,A,ERW_AU5N2022030002,Retails,Surin,143586,MOBIL SUPER 3000 5W-40 CTN 4X4+1L:TH,3160,4,1
7754,2023-03-07,A,ERW_AU5N2022030002,Retails,Surin,145888,MOBIL SUPER EVERYDAY PROTECTION 20W-50 4x4+1L/CAR,740,1,3
7755,2023-03-17,A,ERW_AU5N2022030006,Retails,Bangkok,145888,MOBIL SUPER EVERYDAY PROTECTION 20W-50 4x4+1L/CAR,2740,1,3
7756,2023-03-17,A,ERW_AU5N2022030006,Retails,Bangkok,143586,MOBIL SUPER 3000 5W-40 CTN 4X4+1L:TH,9180,4,3
7757,2023-01-26,A,ERW_AU5N2022030006,Retails,Bangkok,143900,MOBIL ATF 220 SYN TECH 4X5L/CAR,3520,1,1
7758,2023-12-14,A,ERW_AUOF2022100001,Retails,Bangkok,143900,MOBIL ATF 220 SYN TECH 4X5L/CAR,2040,1,12
7759,2023-12-14,A,ERW_AUOF2022100001,Retails,Bangkok,135898,MOBIL LUBE HD 80W90 4/5,8120,1,12
7760,2023-07-18,A,ERW_AUOF2022100001,Retails,Bangkok,145828,MOBIL SUPER ALL-IN-ONE PROTECTION 5W-40 4x4+1L/CAR,9920,4,7
7761,2023-12-01,A,ERW_AUOF2022100001,Retails,Bangkok,145828,MOBIL SUPER ALL-IN-ONE PROTECTION 5W-40 4x4+1L/CAR,4020,4,12
7762,2023-11-10,A,ERW_AUOF2022100001,Retails,Bangkok,145888,MOBIL SUPER EVERYDAY PROTECTION 20W-50 4x4+1L/CAR,6920,1,11
7763,2023-07-12,A,ERW_AUTN2021110008,Retails,Nakhon Ratchasima,143900,MOBIL ATF 220 SYN TECH 4X5L/CAR,1280,1,7
7764,2023-09-23,C,ERW_C08P2020090012,Reseller,Kamphaeng Phet,145450,MOBIL DELVAC LEGEND 20W-50 Standard DEFENSE CTN 12X1LTH,8580,1,9
7765,2023-09-15,C,ERW_C08P2020090012,Reseller,Kamphaeng Phet,145828,MOBIL SUPER ALL-IN-ONE PROTECTION 5W-40 4x4+1L/CAR,9660,4,9
7766,2023-03-14,C,ERW_C08P2020090049,Retails,Nakhon Sawan,135898,MOBIL LUBE HD 80W90 4/5,520,1,3
7767,2023-03-14,C,ERW_C08P2020090049,Retails,Nakhon Sawan,135895,MOBIL LUBE HD 85W140 4/5,620,1,3
7768,2023-09-13,C,ERW_C08P2020090049,Retails,Nakhon Sawan,135895,MOBIL LUBE HD 85W140 4/5,4620,1,9
7769,2023-11-14,C,ERW_C08P2020090055,Retails,Nakhon Sawan,145570,MOBIL SUPER FRICTION FIGHTER 10W-40 4x4+1L/CAR,4340,2,11
7770,2023-08-03,C,ERW_C08P2020090056,Retails,Nakhon Sawan,145450,MOBIL DELVAC LEGEND 20W-50 Standard DEFENSE CTN 12X1LTH,3240,1,8
7771,2023-08-30,C,ERW_C08P2020090056,Retails,Nakhon Sawan,135895,MOBIL LUBE HD 85W140 4/5,9380,1,8
7772,2023-08-10,C,ERW_C08P2020090056,Retails,Nakhon Sawan,135898,MOBIL LUBE HD 80W90 4/5,2480,1,8
7773,2023-06-08,C,ERW_C08P2020090056,Retails,Nakhon Sawan,143586,MOBIL SUPER 3000 5W-40 CTN 4X4+1L:TH,8080,4,6
7774,2023-05-23,C,ERW_C08P2020090056,Retails,Nakhon Sawan,135898,MOBIL LUBE HD 80W90 4/5,1940,1,5
7775,2023-03-30,C,ERW_C08P2020090056,Retails,Nakhon Sawan,135895,MOBIL LUBE HD 85W140 4/5,6740,1,3
7776,2023-03-11,C,ERW_C08P2020090056,Retails,Nakhon Sawan,135898,MOBIL LUBE HD 80W90 4/5,820,1,3
7777,2023-02-18,C,ERW_C08P2020090056,Retails,Nakhon Sawan,143507,MOBIL SUPER 2000 10W40 4/4+1,9060,2,2
7778,2023-05-30,C,ERW_C08P2020090063,Retails,Phichit,145450,MOBIL DELVAC LEGEND 20W-50 Standard DEFENSE CTN 12X1LTH,3780,1,5
7779,2023-03-25,C,ERW_C08P2020090068,Retails,Phitsanulok,143566,MOBIL SUPER 3000 5W-30 CTN 4X4+1L:TH,6020,4,3
7780,2023-01-25,C,ERW_C08P2020090068,Retails,Phitsanulok,135898,MOBIL LUBE HD 80W90 4/5,6180,1,1
7781,2023-05-06,C,ERW_C08P2020090071,Retails,Phitsanulok,145570,MOBIL SUPER FRICTION FIGHTER 10W-40 4x4+1L/CAR,1740,2,5
7782,2023-09-08,C,ERW_C08P2020090071,Retails,Phitsanulok,145570,MOBIL SUPER FRICTION FIGHTER 10W-40 4x4+1L/CAR,7040,2,9
7783,2023-07-13,C,ERW_C08P2020090077,Retails,Phitsanulok,135895,MOBIL LUBE HD 85W140 4/5,2180,1,7
7784,2023-01-27,C,ERW_C08P2020090077,Retails,Phitsanulok,143566,MOBIL SUPER 3000 5W-30 CTN 4X4+1L:TH,1380,4,1
7785,2023-01-27,C,ERW_C08P2020090077,Retails,Phitsanulok,143586,MOBIL SUPER 3000 5W-40 CTN 4X4+1L:TH,9120,4,1
7786,2023-03-20,C,ERW_C08P2020090077,Retails,Phitsanulok,135903,MOBIL LUBE GX 80W90 4/5,2080,1,3
7787,2023-11-14,C,ERW_C08P2020090077,Retails,Phitsanulok,135903,MOBIL LUBE GX 80W90 4/5,3860,1,11
7788,2023-08-30,C,ERW_C08P2020090096,Reseller,Phetchabun,143586,MOBIL SUPER 3000 5W-40 CTN 4X4+1L:TH,4400,4,8
7789,2023-04-05,C,ERW_C08P2020090108,Retails,Sukhothai,135898,MOBIL LUBE HD 80W90 4/5,580,1,4
7790,2023-08-19,C,ERW_C08P2020090110,Retails,Sukhothai,145570,MOBIL SUPER FRICTION FIGHTER 10W-40 4x4+1L/CAR,3420,2,8
7791,2023-09-08,C,ERW_C08P2020090113,Reseller,Sukhothai,145450,MOBIL DELVAC LEGEND 20W-50 Standard DEFENSE CTN 12X1LTH,1020,1,9
7792,2023-02-15,C,ERW_C08P2020090117,Retails,Sukhothai,143507,MOBIL SUPER 2000 10W40 4/4+1,440,2,2
7793,2023-10-21,C,ERW_C08P2020090117,Retails,Sukhothai,145570,MOBIL SUPER FRICTION FIGHTER 10W-40 4x4+1L/CAR,3760,2,10
7794,2023-03-11,C,ERW_C08P2020090135,Retails,Lampang,143507,MOBIL SUPER 2000 10W40 4/4+1,7940,2,3
7795,2023-03-16,C,ERW_C08P2020090135,Retails,Lampang,143507,MOBIL SUPER 2000 10W40 4/4+1,4240,2,3
7796,2023-03-11,C,ERW_C08P2020090135,Retails,Lampang,143586,MOBIL SUPER 3000 5W-40 CTN 4X4+1L:TH,320,4,3
7797,2023-03-02,C,ERW_C08P2020090138,Retails,Lamphun,143586,MOBIL SUPER 3000 5W-40 CTN 4X4+1L:TH,4860,4,3
7798,2023-03-02,C,ERW_C08P2020090138,Retails,Lamphun,143566,MOBIL SUPER 3000 5W-30 CTN 4X4+1L:TH,3800,4,3
7799,2023-03-02,C,ERW_C08P2020090138,Retails,Lamphun,143507,MOBIL SUPER 2000 10W40 4/4+1,1380,2,3
7800,2023-05-03,C,ERW_C08P2020090145,Retails,Chiang Mai,143507,MOBIL SUPER 2000 10W40 4/4+1,3580,2,5
7801,2023-04-11,C,ERW_C08P2020090145,Retails,Chiang Mai,143507,MOBIL SUPER 2000 10W40 4/4+1,5620,2,4
7802,2023-03-31,C,ERW_C08P2020090145,Retails,Chiang Mai,135903,MOBIL LUBE GX 80W90 4/5,2940,1,3
7803,2023-07-18,C,ERW_C08P2020090145,Retails,Chiang Mai,135903,MOBIL LUBE GX 80W90 4/5,8540,1,7
7804,2023-08-25,C,ERW_C08P2020090145,Retails,Chiang Mai,135898,MOBIL LUBE HD 80W90 4/5,1120,1,8
7805,2023-03-02,C,ERW_C08P2020090145,Retails,Chiang Mai,140525,MOBIL 1 5W-30 CTN 4X5LT,7120,10,3
7806,2023-11-21,C,ERW_C08P2020090148,Retails,Chiang Mai,145570,MOBIL SUPER FRICTION FIGHTER 10W-40 4x4+1L/CAR,3180,2,11
7807,2023-06-30,C,ERW_C08P2020090159,Retails,Chiang Rai,143900,MOBIL ATF 220 SYN TECH 4X5L/CAR,6180,1,6
7808,2023-07-29,C,ERW_C08P2020090161,Retails,Chiang Rai,140525,MOBIL 1 5W-30 CTN 4X5LT,6800,10,7
7809,2023-09-02,C,ERW_C08P2020090171,Retails,Chiang Rai,143586,MOBIL SUPER 3000 5W-40 CTN 4X4+1L:TH,3760,4,9
7810,2023-03-08,C,ERW_C08P2020090176,Retails,Chiang Rai,145500,MOBIL DELVAC MODERN 15W-40 S DEFENSE PAIL20L:TH,7840,2,3
7811,2023-03-15,C,ERW_C08P2020090176,Retails,Chiang Rai,145500,MOBIL DELVAC MODERN 15W-40 S DEFENSE PAIL20L:TH,3900,2,3
7812,2023-11-17,C,ERW_C08P2020090176,Retails,Chiang Rai,145498,MOBIL DELVAC Legend 15W40(CH-4) 20L,4300,2,11
7813,2023-02-07,C,ERW_C08P2020090193,Retails,Sukhothai,133405,MOBIL DELVAC SUPER 20W-50 12X1 LT CTN,8720,1,2
7814,2023-03-21,C,ERW_C08P2020090197,Retails,Chon Buri,135898,MOBIL LUBE HD 80W90 4/5,1000,1,3
7815,2023-06-15,C,ERW_C08P2020090197,Retails,Chon Buri,145450,MOBIL DELVAC LEGEND 20W-50 Standard DEFENSE CTN 12X1LTH,8260,1,6
7816,2023-02-22,C,ERW_C08P2020090200,Retails,Lampang,140525,MOBIL 1 5W-30 CTN 4X5LT,9220,10,2
7817,2023-08-31,C,ERW_CM8N2021050002,Retails,Chiang Mai,145570,MOBIL SUPER FRICTION FIGHTER 10W-40 4x4+1L/CAR,6840,2,8
7818,2023-04-20,C,ERW_C08P2020090212,Retails,Nakhon Sawan,143508,MOBIL SUPER 1000 20W-50 CTN 4X4+1L:TH,4880,1,4
7819,2023-08-18,C,ERW_C08P2020090212,Retails,Nakhon Sawan,145447,MOBIL DELVAC LEGEND 1330 P18LT,3400,1,8
7820,2023-01-18,C,ERW_C08P2020090212,Retails,Nakhon Sawan,143507,MOBIL SUPER 2000 10W40 4/4+1,6060,2,1
7821,2023-10-25,C,ERW_C4M12022030001,Retails,Phrae,143898,MOBIL ATF 220 SYN TECH 20L/PAIL,8000,1,10
7822,2023-08-05,C,ERW_CA7Y2022040001,Retails,Phitsanulok,135898,MOBIL LUBE HD 80W90 4/5,8560,1,8
7823,2023-08-05,C,ERW_CA7Y2022040001,Retails,Phitsanulok,135895,MOBIL LUBE HD 85W140 4/5,2300,1,8
7824,2023-06-05,C,ERW_CA7Y2022040001,Retails,Phitsanulok,145450,MOBIL DELVAC LEGEND 20W-50 Standard DEFENSE CTN 12X1LTH,9680,1,6
7825,2023-03-07,C,ERW_CA7Y2022040001,Retails,Phitsanulok,135898,MOBIL LUBE HD 80W90 4/5,4400,1,3
7826,2023-02-05,C,ERW_CA7Y2022040001,Retails,Phitsanulok,135898,MOBIL LUBE HD 80W90 4/5,8200,1,2
7827,2023-02-05,C,ERW_CA7Y2022040001,Retails,Phitsanulok,135895,MOBIL LUBE HD 85W140 4/5,8260,1,2
7828,2023-05-09,C,ERW_CET92022080001,Retails,Uttaradit,135898,MOBIL LUBE HD 80W90 4/5,5720,1,5
7829,2023-05-09,C,ERW_CET92022080001,Retails,Uttaradit,135895,MOBIL LUBE HD 85W140 4/5,9700,1,5
7830,2023-11-17,C,ERW_CFNC2023070001,Retails,Chiang Rai,145570,MOBIL SUPER FRICTION FIGHTER 10W-40 4x4+1L/CAR,2720,2,11
7831,2023-06-27,C,ERW_CFNC2023070002,Retails,Phayao,145450,MOBIL DELVAC LEGEND 20W-50 Standard DEFENSE CTN 12X1LTH,1280,1,6
7832,2023-03-27,C,ERW_C08P2020090127,Reseller,Phrae,143508,MOBIL SUPER 1000 20W-50 CTN 4X4+1L:TH,6020,1,3
7833,2023-01-03,C,ERW_CXLT2023040001,Retails,Phitsanulok,135898,MOBIL LUBE HD 80W90 4/5,4120,1,1
7834,2023-02-28,C,ERW_CXLT2023040001,Retails,Phitsanulok,143507,MOBIL SUPER 2000 10W40 4/4+1,140,2,2
7835,2023-08-31,C,ERW_CXLT2023040001,Retails,Phitsanulok,145570,MOBIL SUPER FRICTION FIGHTER 10W-40 4x4+1L/CAR,8060,2,8
7836,2023-01-03,C,ERW_CXLT2023040001,Retails,Phitsanulok,135895,MOBIL LUBE HD 85W140 4/5,5560,1,1
7837,2023-08-31,C,ERW_CXLT2023040001,Retails,Phitsanulok,135895,MOBIL LUBE HD 85W140 4/5,6700,1,8
7838,2023-11-02,C,ERW_CXLT2023040001,Retails,Phitsanulok,145570,MOBIL SUPER FRICTION FIGHTER 10W-40 4x4+1L/CAR,1020,2,11
7839,2023-11-13,C,ERW_C08P2020090044,Retails,Tak,145450,MOBIL DELVAC LEGEND 20W-50 Standard DEFENSE CTN 12X1LTH,280,1,11
7840,2023-11-03,B,ERW_BM2U2020110044,Retails,Samut Sakhon,145570,MOBIL SUPER FRICTION FIGHTER 10W-40 4x4+1L/CAR,5560,2,11
7841,2023-01-26,B,ERW_B4642020110011,Retails,Samut Sakhon,135895,MOBIL LUBE HD 85W140 4/5,1960,1,1
7842,2023-09-06,B,ERW_B4IR2021010001,Retails,Kanchanaburi,145570,MOBIL SUPER FRICTION FIGHTER 10W-40 4x4+1L/CAR,8620,2,9
7843,2023-12-06,B,ERW_B4IR2021010001,Retails,Kanchanaburi,145570,MOBIL SUPER FRICTION FIGHTER 10W-40 4x4+1L/CAR,4740,2,12
7844,2023-12-23,B,ERW_B4IR2021010001,Retails,Kanchanaburi,145570,MOBIL SUPER FRICTION FIGHTER 10W-40 4x4+1L/CAR,9420,2,12
7845,2023-04-19,B,ERW_B5CM2020120006,Retails,Ratchaburi,145888,MOBIL SUPER EVERYDAY PROTECTION 20W-50 4x4+1L/CAR,2780,1,4
7846,2023-11-10,B,ERW_B5CM2020120006,Retails,Ratchaburi,145888,MOBIL SUPER EVERYDAY PROTECTION 20W-50 4x4+1L/CAR,8620,1,11
7847,2023-01-30,B,ERW_BBH22023020002,Retails,Ratchaburi,143507,MOBIL SUPER 2000 10W40 4/4+1,7060,2,1
7848,2023-09-30,B,ERW_BC6B2021080003,Retails,Bangkok,145570,MOBIL SUPER FRICTION FIGHTER 10W-40 4x4+1L/CAR,660,2,9
7849,2023-04-27,B,ERW_BC6B2021080004,Retails,Bangkok,135898,MOBIL LUBE HD 80W90 4/5,3600,1,4
7850,2023-04-27,B,ERW_BC6B2021080005,Retails,Bangkok,135898,MOBIL LUBE HD 80W90 4/5,3060,1,4
7851,2023-07-29,B,ERW_BM2U2020110053,Retails,Nakhon Pathom,145570,MOBIL SUPER FRICTION FIGHTER 10W-40 4x4+1L/CAR,8140,2,7
7852,2023-04-05,B,ERW_BM2U2020110084,Retails,Nakhon Pathom,143507,MOBIL SUPER 2000 10W40 4/4+1,2480,2,4
7853,2023-02-03,B,ERW_BM2U2020110003,Retails,Nakhon Pathom,135895,MOBIL LUBE HD 85W140 4/5,7440,1,2
7854,2023-02-03,B,ERW_BM2U2020110003,Retails,Nakhon Pathom,135898,MOBIL LUBE HD 80W90 4/5,5200,1,2
7855,2023-10-05,B,ERW_BM2U2020110004,Retails,Samut Sakhon,145570,MOBIL SUPER FRICTION FIGHTER 10W-40 4x4+1L/CAR,4940,2,10
7856,2023-05-31,B,ERW_BM2U2020110004,Retails,Samut Sakhon,143507,MOBIL SUPER 2000 10W40 4/4+1,5080,2,5
7857,2023-05-26,B,ERW_BM2U2020110013,Retails,Ratchaburi,135898,MOBIL LUBE HD 80W90 4/5,6340,1,5
7858,2023-05-29,B,ERW_BM2U2020110013,Retails,Ratchaburi,135903,MOBIL LUBE GX 80W90 4/5,6540,1,5
7859,2023-07-25,B,ERW_BM2U2020110016,Retails,Samut Sakhon,135898,MOBIL LUBE HD 80W90 4/5,7720,1,7
7860,2023-01-30,B,ERW_BM2U2020110030,Reseller,Ratchaburi,140525,MOBIL 1 5W-30 CTN 4X5LT,1360,10,1
7861,2023-12-25,B,ERW_BM2U2020110030,Reseller,Ratchaburi,145888,MOBIL SUPER EVERYDAY PROTECTION 20W-50 4x4+1L/CAR,8040,1,12
7862,2023-11-10,B,ERW_BM2U2020110030,Reseller,Ratchaburi,145888,MOBIL SUPER EVERYDAY PROTECTION 20W-50 4x4+1L/CAR,3520,1,11
7863,2023-07-01,B,ERW_BM2U2020110034,Retails,Nakhon Pathom,135895,MOBIL LUBE HD 85W140 4/5,9980,1,7
7864,2023-08-07,B,ERW_BM2U2020110036,Reseller,Ratchaburi,145500,MOBIL DELVAC MODERN 15W-40 S DEFENSE PAIL20L:TH,6080,2,8
7865,2023-12-25,B,ERW_BM2U2020110036,Reseller,Ratchaburi,145828,MOBIL SUPER ALL-IN-ONE PROTECTION 5W-40 4x4+1L/CAR,9700,4,12
7866,2023-01-14,B,ERW_BM2U2020110036,Reseller,Ratchaburi,143508,MOBIL SUPER 1000 20W-50 CTN 4X4+1L:TH,7780,1,1
